mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
83	83	3/8	3/8	2/4	3	1	V43/V						d	IV		V43/V	V		43		V			Mm7	1	0	4, 1, 3, 7		3	4	0	5	0.0	0.0	0.625	0.0
84	84	0	0	2/4	3	1	I.I						d	I		I	I							M	1	0	2, 6, 3		2	2	1	9	0.1	0.0625	1.0625	0.05555555555555555
84	84	1/4	1/4	2/4	3	1	vi						d	I		vi	vi							m	1	0	5, 2, 6		5	5	0	5	0.0	0.0	0.625	0.0
84	84	3/8	3/8	2/4	3	1	V43/V						d	I		V43/V	V		43		V			Mm7	1	0	5, 2, 4, 8		4	5	1	5	0.16666666666666666	0.0625	0.5625	0.1
85	85	0	0	2/4	3	1	V(4)						d	I		V(4)	V			4				M	1	0	3, 2, 4		3	3	1	9	0.1	0.0625	1.1875	0.05
85	85	1/4	1/4	2/4	3	1	V						d	I		V	V							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
85	85	3/8	3/8	2/4	3	1	I6						d	I		I6	I		6					M	1	0	6, 3, 2		2	6	0	4	0.0	0.0	0.5	0.0
86	86	0	0	2/4	3	1	V43						d	I		V43	V		43					Mm7	1	0	4, 1, 3, 7		3	4	0	6	0.0	0.0	0.5625	0.0
86	86	1/8	1/8	2/4	3	1	I6						d	I		I6	I		6					M	1	0	6, 3, 2		2	6	1	5	0.16666666666666666	0.0625	0.5625	0.1
86	86	1/4	1/4	2/4	3	1	V(4)						d	I		V(4)	V			4				M	1	0	3, 2, 4		3	3	1	10	0.09090909090909091	0.0625	1.3125	0.045454545454545456
87	87	0	0	2/4	3	1	I\\						d	I		I	I						\\	M	1	0	2, 6, 3		2	2	0	23	0.0	0.0	3.0	0.0
88	88	0	0	2/4	3	1	V2/V						d	I		V2/V	V		2		V			Mm7	1	0	2, 4, 8, 5		4	2	2	20	0.09090909090909091	0.125	2.625	0.045454545454545456
89	89	0	0	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	2	21	0.08695652173913043	0.125	2.75	0.043478260869565216
90	90	0	0	2/4	3	1	V2/V						d	I		V2/V	V		2		V			Mm7	1	0	2, 4, 8, 5		4	2	2	24	0.07692307692307693	0.125	3.125	0.038461538461538464
91	91	0	0	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	2	19	0.09523809523809523	0.125	2.5	0.047619047619047616
91	91	3/8	3/8	2/4	3	1	V(64)						d	I		V(64)	V			64				M	1	0	3, 2, 6		3	3	0	21	0.0	0.0	2.625	0.0
92	92	1/4	1/4	2/4	3	1	V7						d	I		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	14	0.0	0.0	1.75	0.0
93	93	0	0	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	0	25	0.0	0.0	3.25	0.0
94	94	0	0	2/4	3	1	V2/V						d	I		V2/V	V		2		V			Mm7	1	0	2, 4, 8, 5		4	2	2	24	0.07692307692307693	0.125	3.125	0.038461538461538464
95	95	0	0	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	2	19	0.09523809523809523	0.125	2.5	0.047619047619047616
95	95	3/8	3/8	2/4	3	1	V(64)						d	I		V(64)	V			64				M	1	0	3, 2, 6		3	3	0	21	0.0	0.0	2.625	0.0
96	96	1/4	1/4	2/4	3	1	V7						d	I		V7	V		7					Mm7	1	0	3, 7, 4, 1		3	3	0	14	0.0	0.0	1.75	0.0
97	97	0	0	2/4	3	1	I64						d	I		I64	I		64					M	1	0	3, 2, 6		2	3	0	7	0.0	0.0	1.0	0.0
97	97	1/8	1/8	2/4	3	1	I						d	I		I	I							M	1	0	2, 6, 3		2	2	0	12	0.0	0.0	1.5	0.0
97	97	3/8	3/8	2/4	3	1	i.V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	21	0.0	0.0	2.625	0.0
98	98	1/4	1/4	2/4	3	1	V7						d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	14	0.0	0.0	1.75	0.0
99	99	0	0	2/4	3	1	i64						d	i		i64	i		64					m	1	1	3, 2, -1		2	3	0	7	0.0	0.0	1.0	0.0
99	99	1/8	1/8	2/4	3	1	i						d	i		i	i							m	1	1	2, -1, 3		2	2	0	12	0.0	0.0	1.5	0.0
99	99	3/8	3/8	2/4	3	1	iv64						d	i		iv64	iv		64					m	1	1	2, 1, -2		1	2	0	12	0.0	0.0	1.5	0.0
100	100	1/8	1/8	2/4	3	1	iv						d	i		iv	iv							m	1	1	1, -2, 2		1	1	0	10	0.0	0.0	1.25	0.0
100	100	3/8	3/8	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	14	0.0	0.0	1.75	0.0
101	101	1/4	1/4	2/4	3	1	V						d	i		V	V							M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
101	101	3/8	3/8	2/4	3	1	V7						d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	6	0.0	0.0	0.75	0.0
102	102	0	0	2/4	3	1	i						d	i		i	i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
102	102	1/8	1/8	2/4	3	1	V(64)						d	i		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	19	0.0	0.0	2.375	0.0
103	103	1/4	1/4	2/4	3	1	V						d	i		V	V							M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
103	103	3/8	3/8	2/4	3	1	V7						d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	6	0.0	0.0	0.75	0.0
104	104	0	0	2/4	3	1	i						d	i		i	i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
104	104	1/8	1/8	2/4	3	1	i64						d	i		i64	i		64					m	1	1	3, 2, -1		2	3	0	8	0.0	0.0	1.0	0.0
104	104	3/8	3/8	2/4	3	1	i\\						d	i		i	i						\\	m	1	1	2, -1, 3		2	2	0	12	0.0	0.0	2.25	0.0
