mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	1/4	#viio2/ii	F	I	IV	#viio2/ii	#vii	o	2		ii		o7	0	0	-2, 7, 4, 1		7	-2
17	17	3/8	ii6]	F	I	IV	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
17	17	1/2	V(64)	F	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
17	17	3/4	V	F	I		V	V						M	0	0	1, 5, 2		1	1
17	17	7/8	I[V7/IV	F	I	I	V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
18	18	1/2	IV(4)	F	I	I	IV(4)	IV			4			M	0	0	-1, 5, 0		-1	-1
18	18	5/8	IV	F	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
18	18	7/8	vii%65	F	I	I	vii%65	vii	%	65				%7	0	0	4, 11, 3, 5		5	4
19	19	0	I(6)	F	I	I	I(6)	I			6			M	0	0	0, 4, 3		0	0
19	19	3/16	I]	F	I	I	I	I						M	0	0	0, 4, 1		0	0
19	19	3/8	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0	4
19	19	1/2	V	F	I		V	V						M	0	0	1, 5, 2		1	1
19	19	7/8	I[V7/IV	F	I	I	V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
20	20	1/4	viio43/IV	F	I	I	viio43/IV	vii	o	43		IV		o7	0	0	-2, -5, 4, 1		4	-2
20	20	3/8	V7/IV	F	I	I	V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
20	20	1/2	IV6(9)	F	I	I	IV6(9)	IV		6	9			M	0	0	3, 0, -1	1	-1	3
20	20	5/8	IV6	F	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
20	20	7/8	viio7	F	I	I	viio7	vii	o	7				o7	0	0	5, 2, -1, -4		5	5
21	21	0	I(b6)	F	I	I	I(b6)	I			b6			M	0	0	0, 4, -4		0	0
21	21	3/16	I]	F	I	I	I	I						M	0	0	0, 4, 1		0	0
21	21	3/8	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0	4
21	21	1/2	V	F	I		V	V						M	0	0	1, 5, 2		1	1
22	22	0	V65/V	F	I		V65/V	V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
22	22	3/8	viio7/V	F	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
22	22	1/2	V(b64)	F	I		V(b64)	V			b64			M	0	0	1, 0, -3		1	1
22	22	3/4	V	F	I		V	V						M	0	0	1, 5, 2		1	1
23	23	0	i	F	I		i	i						m	0	0	0, -3, 1		0	0
23	23	1/4	iv64	F	I		iv64	iv		64				m	0	0	0, -1, -4		-1	0
23	23	3/8	i	F	I		i	i						m	0	0	0, -3, 1		0	0
23	23	1/2	V(b64)	F	I		V(b64)	V			b64			M	0	0	1, 0, -3		1	1
23	23	3/4	V	F	I		V	V						M	0	0	1, 5, 2		1	1
23	23	7/8	i	F	I		i	i						m	0	0	0, -3, 1		0	0
24	24	0	V7/bIII	F	I		V7/bIII	V		7		bIII		Mm7	0	0	-2, 2, -1, -4		-2	-2
24	24	1/4	V(6)/bIII	F	I		V(6)/bIII	V			6	bIII		M	0	0	-2, 2, 1		-2	-2
24	24	3/8	V+/bIII	F	I		V+/bIII	V	+			bIII		+	0	0	-2, 2, 6		-2	-2
24	24	1/2	.bIII	F	I		bIII	bIII						M	0	0	-3, 1, -2		-3	-3
25	25	0	v	F	I		v	v						m	0	0	1, -2, 2		1	1
25	25	1/4	.bIII	F	I		bIII	bIII						M	0	0	-3, 1, -2		-3	-3
25	25	3/8	iio6/V	F	I		iio6/V	ii	o	6		V		o	0	0	0, -3, 3		3	0
25	25	1/2	V(b64)/V	F	I		V(b64)/V	V			b64	V		M	0	0	2, 1, -2		2	2
25	25	3/4	V/V	F	I		V/V	V				V		M	0	0	2, 6, 3		2	2
25	25	7/8	V6	F	I		V6	V		6				M	0	0	5, 2, 1		1	5
26	26	0	I	F	I		I	I						M	0	0	0, 4, 1		0	0
26	26	1/8	IV6	F	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
26	26	1/4	V(64)	F	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
26	26	7/16	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
26	26	1/2	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0	0
26	26	5/8	i	F	I		i	i						m	0	0	0, -3, 1		0	0
26	26	3/4	v6	F	I		v6	v		6				m	0	0	-2, 2, 1		1	-2
26	26	7/8	V43/v	F	I		V43/v	V		43		v		Mm7	0	0	3, 0, 2, 6		2	3
27	27	0	v	F	I		v	v						m	0	0	1, -2, 2		1	1
27	27	1/4	.bIII	F	I		bIII	bIII						M	0	0	-3, 1, -2		-3	-3
27	27	3/8	iio6/V	F	I		iio6/V	ii	o	6		V		o	0	0	0, -3, 3		3	0
27	27	1/2	V(b64)/V	F	I		V(b64)/V	V			b64	V		M	0	0	2, 1, -2		2	2
27	27	3/4	V/V	F	I		V/V	V				V		M	0	0	2, 6, 3		2	2
27	27	7/8	V6	F	I		V6	V		6				M	0	0	5, 2, 1		1	5
28	28	0	I	F	I		I	I						M	0	0	0, 4, 1		0	0
28	28	1/8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7	4
28	28	1/4	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
28	28	3/8	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
28	28	1/2	I[I\\	F	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
29	29	1/4	V2	F	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
29	29	3/8	I	F	I	I	I	I						M	0	0	0, 4, 1		0	0
29	29	1/2	V7/IV	F	I	I	V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
29	29	3/4	V7(94)/IV	F	I	I	V7(94)/IV	V		7	94	IV		Mm7	0	0	0, -1, 1, -2	2	0	0
29	29	7/8	V7/IV]	F	I	I	V7/IV	V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
30	30	0	IV[IV(4)	F	I	IV	IV(4)	IV			4			M	0	0	-1, 5, 0		-1	-1
30	30	1/8	IV	F	I	IV	IV	IV						M	0	0	-1, 3, 0		-1	-1
30	30	1/4	#viio2/ii	F	I	IV	#viio2/ii	#vii	o	2		ii		o7	0	0	-2, 7, 4, 1		7	-2
30	30	3/8	ii6]	F	I	IV	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
30	30	1/2	V(64)	F	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
30	30	3/4	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
31	31	0	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0	0
