mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
50	50	3/8	3/8	3/4	1	1	V43		g	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
50	50	1/2	1/2	3/4	1	1	i6		g	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
50	50	5/8	5/8	3/4	1	1	V6/v		g	i		V6/v	V		6		v		M	1	1	6, 3, 2		2	6
51	51	0	0	3/4	1	1	v		g	i		v	v						m	1	1	1, -2, 2		1	1
51	51	1/8	1/8	3/4	1	1	V64/v		g	i		V64/v	V		64		v		M	1	1	3, 2, 6		2	3
51	51	1/4	1/4	3/4	1	1	v6		g	i		v6	v		6				m	1	1	-2, 2, 1		1	-2
51	51	3/8	3/8	3/4	1	1	V7(+4)/v		g	i		V7(+4)/v	V		7	+4	v		Mm7	1	1	2, 6, 3, 0	1	2	2
51	51	1/2	1/2	3/4	1	1	v		g	i		v	v						m	1	1	1, -2, 2		1	1
52	52	0	0	3/4	1	1	V		g	i		V	V						M	1	1	1, 5, 2		1	1
52	52	1/4	1/4	3/4	1	1	i64		g	i		i64	i		64				m	1	1	1, 0, -3		0	1
52	52	3/8	3/8	3/4	1	1	V6		g	i		V6	V		6				M	1	1	5, 2, 1		1	5
52	52	1/2	1/2	3/4	1	1	i		g	i		i	i						m	1	1	0, -3, 1		0	0
52	52	5/8	5/8	3/4	1	1	V43		g	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
53	53	0	0	3/4	1	1	i6		g	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
53	53	1/8	1/8	3/4	1	1	V2		g	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
53	53	1/4	1/4	3/4	1	1	i64		g	i		i64	i		64				m	1	1	1, 0, -3		0	1
53	53	3/8	3/8	3/4	1	1	V43		g	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1	2
53	53	1/2	1/2	3/4	1	1	i6		g	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
53	53	5/8	5/8	3/4	1	1	V6/v		g	i		V6/v	V		6		v		M	1	1	6, 3, 2		2	6
54	54	0	0	3/4	1	1	v		g	i		v	v						m	1	1	1, -2, 2		1	1
54	54	1/8	1/8	3/4	1	1	V64/v		g	i		V64/v	V		64		v		M	1	1	3, 2, 6		2	3
54	54	1/4	1/4	3/4	1	1	v6		g	i		v6	v		6				m	1	1	-2, 2, 1		1	-2
54	54	3/8	3/8	3/4	1	1	V7(+4)/v		g	i		V7(+4)/v	V		7	+4	v		Mm7	1	1	2, 6, 3, 0	1	2	2
54	54	1/2	1/2	3/4	1	1	v\\		g	i		v	v					\\	m	1	1	1, -2, 2		1	1
55	55	0	0	3/4	1	1	ii%43		g	i		ii%43	ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
55	55	1/8	1/8	3/4	1	1	v(4)		g	i		v(4)	v			4			m	1	1	1, 0, 2		1	1
55	55	1/4	1/4	3/4	1	1	ii%65(6)		g	i		ii%65(6)	ii	%	65	6			%7	1	1	-1, -2, 0, 2		2	-1
55	55	3/8	3/8	3/4	1	1	ii%65		g	i		ii%65	ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
55	55	1/2	1/2	3/4	1	1	v(4)		g	i		v(4)	v			4			m	1	1	1, 0, 2		1	1
55	55	5/8	5/8	3/4	1	1	ii%43		g	i		ii%43	ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
56	56	0	0	3/4	1	1	V		g	i		V	V						M	1	1	1, 5, 2		1	1
56	56	1/8	1/8	3/4	1	1	V(#72)		g	i		V(#72)	V			#72			M	1	1	-4, 5, 2	6	1	-4
56	56	1/4	1/4	3/4	1	1	V		g	i		V	V						M	1	1	1, 5, 2		1	1
56	56	3/8	3/8	3/4	1	1	V(#72)		g	i		V(#72)	V			#72			M	1	1	-4, 5, 2	6	1	-4
56	56	1/2	1/2	3/4	1	1	V		g	i		V	V						M	1	1	1, 5, 2		1	1
57	57	0	0	3/4	1	1	ii%43		g	i		ii%43	ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
57	57	1/8	1/8	3/4	1	1	v(4)		g	i		v(4)	v			4			m	1	1	1, 0, 2		1	1
57	57	1/4	1/4	3/4	1	1	ii%65(6)		g	i		ii%65(6)	ii	%	65	6			%7	1	1	-1, -2, 0, 2		2	-1
57	57	3/8	3/8	3/4	1	1	ii%65		g	i		ii%65	ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
57	57	1/2	1/2	3/4	1	1	v(4)		g	i		v(4)	v			4			m	1	1	1, 0, 2		1	1
57	57	5/8	5/8	3/4	1	1	ii%43		g	i		ii%43	ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
58	58	0	0	3/4	1	1	V		g	i		V	V						M	1	1	1, 5, 2		1	1
58	58	1/8	1/8	3/4	1	1	V(#72)		g	i		V(#72)	V			#72			M	1	1	-4, 5, 2	6	1	-4
58	58	1/4	1/4	3/4	1	1	V		g	i		V	V						M	1	1	1, 5, 2		1	1
58	58	3/8	3/8	3/4	1	1	V(#72)		g	i		V(#72)	V			#72			M	1	1	-4, 5, 2	6	1	-4
58	58	1/2	1/2	3/4	1	1	V		g	i		V	V						M	1	1	1, 5, 2		1	1
58	58	5/8	5/8	3/4	1	1	I.I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
59	59	0	0	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
59	59	1/8	1/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
59	59	1/4	1/4	3/4	1	1	vii%43(+2)		g	I		vii%43(+2)	vii	%	43	+2			%7	1	0	-1, 3, 5, 2	0	5	-1
59	59	3/8	3/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
59	59	1/2	1/2	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
59	59	5/8	5/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
60	60	0	0	3/4	1	1	vii%43(+2)		g	I		vii%43(+2)	vii	%	43	+2			%7	1	0	-1, 3, 5, 2	0	5	-1
60	60	1/8	1/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
60	60	1/4	1/4	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
60	60	3/8	3/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
60	60	1/2	1/2	3/4	1	1	V(64)		g	I		V(64)	V			64			M	1	0	1, 0, 4		1	1
60	60	5/8	5/8	3/4	1	1	V7		g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
61	61	0	0	3/4	1	1	V(64)		g	I		V(64)	V			64			M	1	0	1, 0, 4		1	1
61	61	1/8	1/8	3/4	1	1	V7		g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
61	61	1/4	1/4	3/4	1	1	V(64)		g	I		V(64)	V			64			M	1	0	1, 0, 4		1	1
61	61	3/8	3/8	3/4	1	1	V7(+4)		g	I		V7(+4)	V		7	+4			Mm7	1	0	1, 5, 2, -1	0	1	1
61	61	1/2	1/2	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
61	61	5/8	5/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
62	62	0	0	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
62	62	1/8	1/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
62	62	1/4	1/4	3/4	1	1	vii%43(+2)		g	I		vii%43(+2)	vii	%	43	+2			%7	1	0	-1, 3, 5, 2	0	5	-1
62	62	3/8	3/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
62	62	1/2	1/2	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
62	62	5/8	5/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
63	63	0	0	3/4	1	1	vii%43(+2)		g	I		vii%43(+2)	vii	%	43	+2			%7	1	0	-1, 3, 5, 2	0	5	-1
63	63	1/8	1/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
63	63	1/4	1/4	3/4	1	1	V43/IV		g	I		V43/IV	V		43		IV		Mm7	1	0	1, -2, 0, 4		0	1
63	63	3/8	3/8	3/4	1	1	IV		g	I		IV	IV						M	1	0	-1, 3, 0		-1	-1
63	63	1/2	1/2	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
63	63	5/8	5/8	3/4	1	1	ii7	viio6(2)	g	I		ii7	ii		7				mm7	1	0	2, -1, 3, 0		2	2
64	64	0	0	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
64	64	1/8	1/8	3/4	1	1	I6		g	I		I6	I		6				M	1	0	4, 1, 0		0	4
64	64	1/4	1/4	3/4	1	1	V(64)		g	I		V(64)	V			64			M	1	0	1, 0, 4		1	1
64	64	3/8	3/8	3/4	1	1	V7		g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
64	64	1/2	1/2	3/4	1	1	V(64)		g	I		V(64)	V			64			M	1	0	1, 0, 4		1	1
64	64	5/8	5/8	3/4	1	1	V7		g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
65	65	0	0	3/4	1	1	V(64)		g	I		V(64)	V			64			M	1	0	1, 0, 4		1	1
65	65	1/8	1/8	3/4	1	1	V7(+4)		g	I		V7(+4)	V		7	+4			Mm7	1	0	1, 5, 2, -1	0	1	1
65	65	1/4	1/4	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
65	65	3/8	3/8	3/4	1	1	V7		g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
65	65	1/2	1/2	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
65	65	5/8	5/8	3/4	1	1	V7		g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
66	66	0	0	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
66	66	1/8	1/8	3/4	1	1	V7		g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
66	66	1/4	1/4	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
66	66	5/12	5/12	3/4	1	1	V7		g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
66	66	1/2	1/2	3/4	1	1	I		g	I		I	I						M	1	0	0, 4, 1		0	0
66	66	2/3	2/3	3/4	1	1	V7		g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
67	67	0	0	3/4	1	1	I[I\\		g	I	I	I	I					\\	M	1	0	0, 4, 1		0	0
68	68	1/8	1/8	3/4	1	1	IV		g	I	I	IV	IV						M	1	0	-1, 3, 0		-1	-1
68	68	1/4	1/4	3/4	1	1	I		g	I	I	I	I						M	1	0	0, 4, 1		0	0
68	68	3/8	3/8	3/4	1	1	IV		g	I	I	IV	IV						M	1	0	-1, 3, 0		-1	-1
68	68	1/2	1/2	3/4	1	1	I		g	I	I	I	I						M	1	0	0, 4, 1		0	0
68	68	5/8	5/8	3/4	1	1	IV		g	I	I	IV	IV						M	1	0	-1, 3, 0		-1	-1
69	69	0	0	3/4	1	1	I]		g	I	I	I	I						M	1	0	0, 4, 1		0	0
