mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	478														
46	46	91	91	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	479	"<font face=""Times New Roman""/>nun"													
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	480	"<font face=""Times New Roman""/>dein"													
46	46	181/2	181/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	481														
46	46	91	91	0.0	1/4	1/4	Spanner	2/4	2	1	0																	4	
46	46	91	91	0.0	1/4	1/4	Spanner	2/4	2	1	0																	4	4
46	46	91	91	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	482													4	4
46	46	183/2	183/2	0.0	3/8	3/8	Spanner	2/4	2	1	0																		
46	46	183/2	183/2	0.0	3/8	3/8	Spanner	2/4	2	1	0																		
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	483														
46	46	90	90	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	484														
46	46	91	91	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	485			articStaccatissimoBelow											
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	486			articStaccatissimoBelow											
47	47	92	92	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	487	"<font face=""Times New Roman""/>Bild?"													
47	47	375/4	375/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	488	"<font face=""Times New Roman""/>Ob's"													
47	47	185/2	185/2	0.0	1/8	1/8	Spanner	2/4	2	1	0															0			
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	489											0			
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	490											0			
47	47	92	92	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	491										37				
47	47	185/2	185/2	0.125	1/8	1/8	Chord	2/4	3	1	1/32		1/32	1	492										38				
47	47	741/8	741/8	0.125	5/32	5/32	Chord	2/4	3	1	1/32		1/32	1	493										38				
47	47	371/4	371/4	0.125	3/16	3/16	Chord	2/4	3	1	1/32		1/32	1	494										38				
47	47	743/8	743/8	0.125	7/32	7/32	Chord	2/4	3	1	1/32		1/32	1	495														
47	47	93	93	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	496			articAccentBelow							39				
47	47	187/2	187/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	497														
48	48	94	94	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	498	"<font face=""Times New Roman""/>un-"													
48	48	379/4	379/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	499	"-<font face=""Times New Roman""/>ter"													
48	48	95	95	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	500	"<font face=""Times New Roman""/>sei-"													
48	48	383/4	383/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	501	"-<font face=""Times New Roman""/>ner"													
48	48	94	94	0.0	0	0	Spanner	2/4	2	1	0																		
48	48	189/2	189/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	502														
48	48	757/8	757/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	503														
48	48	379/4	379/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	504														
48	48	759/8	759/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	505														
48	48	191/2	191/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	506														
48	48	765/8	765/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	507														
48	48	383/4	383/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	508														
48	48	767/8	767/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	509														
48	48	94	94	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	510										40				
48	48	379/4	379/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	511										40				
48	48	95	95	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	512										40				
48	48	383/4	383/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	513														
49	49	96	96	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	514	"<font face=""Times New Roman""/>Rin-"													
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	515	"-<font face=""Times New Roman""/>de"													
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	516	"<font face=""Times New Roman""/>wohl"													
49	49	193/2	193/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	517														
49	49	773/8	773/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	518														
49	49	387/4	387/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	519														
49	49	775/8	775/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	520														
49	49	195/2	195/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	521														
49	49	781/8	781/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	522														
49	49	391/4	391/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	523														
49	49	783/8	783/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	524														
49	49	96	96	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	525										41				
49	49	387/4	387/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	526										41				
49	49	97	97	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	527														
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	528			articStaccatissimoBelow											
50	50	98	98	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	529	"<font face=""Times New Roman""/>auch"													
50	50	395/4	395/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	530	"<font face=""Times New Roman""/>so"													
50	50	99	99	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	531	"<font face=""Times New Roman""/>rei-"													
50	50	399/4	399/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	532	"-<font face=""Times New Roman""/>ssend"													
50	50	197/2	197/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	533														
50	50	789/8	789/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	534														
50	50	395/4	395/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	535														
50	50	791/8	791/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	536														
50	50	199/2	199/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	537														
50	50	797/8	797/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	538														
50	50	399/4	399/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	539														
50	50	799/8	799/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	540														
50	50	98	98	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	541										42				
50	50	395/4	395/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	542										42				
50	50	99	99	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	543										42				
50	50	399/4	399/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	544														
51	51	100	100	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	545	"<font face=""Times New Roman""/>schwillt,"									43				
51	51	201/2	201/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	546														
51	51	201/2	201/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	547														
51	51	805/8	805/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	548														
51	51	403/4	403/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	549														
51	51	807/8	807/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	550														
51	51	203/2	203/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	551														
51	51	813/8	813/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	552														
51	51	407/4	407/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	553														
51	51	815/8	815/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	554														
51	51	100	100	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	555										44				
51	51	403/4	403/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	556										44				
51	51	101	101	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	557										44				
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	558														
52	52	103	103	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	559	"<font face=""Times New Roman""/>ob's"													
52	52	415/4	415/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	560	"<font face=""Times New Roman""/>wohl"													
52	52	205/2	205/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	561														
52	52	821/8	821/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	562														
52	52	411/4	411/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	563														
52	52	823/8	823/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	564														
52	52	207/2	207/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	565														
52	52	829/8	829/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	566														
52	52	415/4	415/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	567														
52	52	831/8	831/8	0.0	15/32	15/32	Spanner	2/4	2	1	0																		5
52	52	831/8	831/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	568														5
52	52	102	102	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	569														
52	52	103	103	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	570			ornamentTrill							45				
52	52	415/4	415/4	0.125	7/16	7/16	Chord	2/4	3	1	1/32		1/32	1	571														
52	52	831/8	831/8	0.125	15/32	15/32	Chord	2/4	3	1	1/32		1/32	1	572														
53	53	104	104	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	573	"<font face=""Times New Roman""/>auch"									46				
53	53	417/4	417/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	574														
53	53	209/2	209/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	575	"<font face=""Times New Roman""/>so"									47				
53	53	419/4	419/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	576														
53	53	105	105	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	577	"<font face=""Times New Roman""/>rei-"													
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	578	"-<font face=""Times New Roman""/>ssend"													
53	53	104	104	0.0	0	0	Spanner	2/4	2	1	0																		
53	53	104	104	0.0	0	0	Spanner	2/4	2	1	0																	5	
53	53	417/4	417/4	0.0	1/16	1/16	Spanner	2/4	2	1	0																		
53	53	417/4	417/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	579														
53	53	835/8	835/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	580														
53	53	419/4	419/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	581														
53	53	839/8	839/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	582														
53	53	421/4	421/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	583														
53	53	843/8	843/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	584														
53	53	423/4	423/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	585														
53	53	847/8	847/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	586														
53	53	104	104	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	587														
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	588														
53	53	105	105	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	589														
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	590														
54	54	106	106	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	591	"<font face=""Times New Roman""/>schwillt?"													
54	54	431/4	431/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	592	"<font face=""Times New Roman""/>Mein"													
54	54	106	106	0.0	0	0	Dynamic	2/4	2	1	0						pp												
54	54	213/2	213/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	593														
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	594														
54	54	106	106	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	595										48				
54	54	427/4	427/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	596										48				
54	54	107	107	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	597										48				
54	54	431/4	431/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	598														
55	55	108	108	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	599	"<font face=""Times New Roman""/>Herz,"													
55	55	217/2	217/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	600														
55	55	219/2	219/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	601														
55	55	108	108	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	602										49				
55	55	435/4	435/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	603										49				
55	55	109	109	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	604										49				
55	55	439/4	439/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	605														
56	56	443/4	443/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	606	"<font face=""Times New Roman""/>in"													
56	56	111	111	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	607	"<font face=""Times New Roman""/>die-"													
56	56	447/4	447/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	608	"-<font face=""Times New Roman""/>sem"													
56	56	221/2	221/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	609														
56	56	223/2	223/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	610														
56	56	110	110	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	611										50				
56	56	443/4	443/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	612										50				
56	56	111	111	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	613										50				
56	56	447/4	447/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	614														
57	57	112	112	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	615	"<font face=""Times New Roman""/>Ba-"													
57	57	225/2	225/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	616	"-<font face=""Times New Roman""/>che"													
57	57	225/2	225/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	617														
57	57	227/2	227/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	618														
57	57	112	112	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	619										51				
57	57	451/4	451/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	620										51				
57	57	113	113	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	621														
58	58	231/2	231/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	622	"<font face=""Times New Roman""/>er-"													
58	58	114	114	0.0	0	0	Dynamic	2/4	2	1	0						ppp												
58	58	229/2	229/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	623														
58	58	231/2	231/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	624														
58	58	114	114	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	625										52				
58	58	115	115	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	626														
59	59	116	116	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	627	"-<font face=""Times New Roman""/>kennst"									53				
59	59	465/4	465/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	628														
59	59	233/2	233/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	629	"<font face=""Times New Roman""/>du"									54				
59	59	467/4	467/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	630														
59	59	117	117	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	631	"<font face=""Times New Roman""/>nun"													
59	59	235/2	235/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	632	"<font face=""Times New Roman""/>dein"													
59	59	233/2	233/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	633														
59	59	117	117	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	634														
59	59	235/2	235/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	635														
59	59	116	116	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	636														
59	59	117	117	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	637														
59	59	235/2	235/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	638														
60	60	118	118	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	639	"<font face=""Times New Roman""/>Bild?"													
60	60	237/2	237/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	640														
60	60	119	119	0.0	1/4	1/4	Spanner	2/4	2	1	0															1			
60	60	239/2	239/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	641											1			
60	60	118	118	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	642										55				
60	60	237/2	237/2	0.125	1/8	1/8	Chord	2/4	3	1	1/32		1/32	1	643										56				
60	60	949/8	949/8	0.125	5/32	5/32	Chord	2/4	3	1	1/32		1/32	1	644										56				
60	60	475/4	475/4	0.125	3/16	3/16	Chord	2/4	3	1	1/32		1/32	1	645										56				
60	60	951/8	951/8	0.125	7/32	7/32	Chord	2/4	3	1	1/32		1/32	1	646														
60	60	119	119	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	647			articAccentBelow							57				
60	60	239/2	239/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	648														
61	61	487/4	487/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	649	"<font face=""Times New Roman""/>Ob's"													
61	61	120	120	0.0	0	0	Spanner	2/4	2	1	0																		
61	61	241/2	241/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	650														
61	61	243/2	243/2	0.0	3/8	3/8	Spanner	2/4	2	1	0																		6
61	61	243/2	243/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	651														6
61	61	120	120	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	652										58				
61	61	241/2	241/2	0.125	1/8	1/8	Chord	2/4	3	1	1/32		1/32	1	653										59				
61	61	965/8	965/8	0.125	5/32	5/32	Chord	2/4	3	1	1/32		1/32	1	654										59				
61	61	483/4	483/4	0.125	3/16	3/16	Chord	2/4	3	1	1/32		1/32	1	655										59				
61	61	967/8	967/8	0.125	7/32	7/32	Chord	2/4	3	1	1/32		1/32	1	656														
61	61	121	121	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	657			articAccentBelow							60				
61	61	243/2	243/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	658														
62	62	122	122	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	659	"<font face=""Times New Roman""/>un-"													
62	62	491/4	491/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	660	"-<font face=""Times New Roman""/>ter"													
62	62	123	123	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	661	"<font face=""Times New Roman""/>sei-"													
62	62	495/4	495/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	662	"-<font face=""Times New Roman""/>ner"													
62	62	122	122	0.0	0	0	Spanner	2/4	2	1	0																		
62	62	245/2	245/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	663														
62	62	981/8	981/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	664														
62	62	491/4	491/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	665														
62	62	983/8	983/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	666														
62	62	247/2	247/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	667														
62	62	989/8	989/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	668														
62	62	495/4	495/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	669														
62	62	991/8	991/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	670														
62	62	122	122	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	671										61				
62	62	491/4	491/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	672										61				
62	62	123	123	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	673										61				
62	62	495/4	495/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	674														
63	63	124	124	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	675														
63	63	124	124	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	676	"<font face=""Times New Roman""/>Rin-"													
63	63	249/2	249/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	677	"-<font face=""Times New Roman""/>de"													
63	63	503/4	503/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	678	"<font face=""Times New Roman""/>wohl"													
63	63	249/2	249/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	679														
63	63	997/8	997/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	680														
63	63	499/4	499/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	681														
63	63	999/8	999/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	682														
63	63	251/2	251/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	683														
63	63	1005/8	1005/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	684														
63	63	503/4	503/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	685														
63	63	1007/8	1007/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	686														
63	63	124	124	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	687										62				
63	63	499/4	499/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	688										62				
63	63	125	125	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	689										62				
63	63	503/4	503/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	690														
64	64	126	126	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	691	"<font face=""Times New Roman""/>auch"													
64	64	507/4	507/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	692	"<font face=""Times New Roman""/>so"													
64	64	127	127	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	693	"<font face=""Times New Roman""/>rei-"													
64	64	511/4	511/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	694	"-<font face=""Times New Roman""/>ssend"													
64	64	253/2	253/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	695														
64	64	1013/8	1013/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	696														
64	64	507/4	507/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	697														
64	64	1015/8	1015/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	698														
64	64	255/2	255/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	699														
64	64	1021/8	1021/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	700														
64	64	511/4	511/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	701														
64	64	1023/8	1023/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	702														
64	64	126	126	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	703														
64	64	507/4	507/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	704														
64	64	127	127	0.75	1/4	1/4	Chord	2/4	3	1	3/16		1/8	3/2	705														
64	64	511/4	511/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	706														
65	65	128	128	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	707	"<font face=""Times New Roman""/>schwillt,"									63				
65	65	257/2	257/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	708														
65	65	257/2	257/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	709														
65	65	1029/8	1029/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	710														
65	65	515/4	515/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	711														
65	65	1031/8	1031/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	712														
65	65	259/2	259/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	713														
65	65	1037/8	1037/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	714														
65	65	519/4	519/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	715														
65	65	1039/8	1039/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	716														
65	65	128	128	0.75	0	0	Chord	2/4	3	1	3/16		1/8	3/2	717										64				
65	65	515/4	515/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	718										64				
65	65	129	129	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	719										64				
65	65	259/2	259/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	720														
66	66	131	131	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	721	"<font face=""Times New Roman""/>ob's"													
66	66	527/4	527/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	722	"<font face=""Times New Roman""/>wohl"													
66	66	261/2	261/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	723														
66	66	1045/8	1045/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	724														
66	66	523/4	523/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	725														
66	66	1047/8	1047/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	726														
66	66	263/2	263/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	727														
66	66	1053/8	1053/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	728														
66	66	527/4	527/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	729														
