mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	harmony_layer	label	regex_match
9	9	51/2	0.5	3/8	3/8	3/4	1	1	0	i6	dcml
9	9	26	0.5	1/2	1/2	3/4	1	1	0	V64	dcml
9	9	53/2	0.5	5/8	5/8	3/4	1	1	0	i6	dcml
10	10	27	3.0	0	0	3/4	1	1	0	i\\	dcml
11	11	30	1.0	0	0	3/4	1	1	0	V	dcml
11	11	31	0.5	1/4	1/4	3/4	1	1	0	i64	dcml
11	11	63/2	0.5	3/8	3/8	3/4	1	1	0	V6	dcml
11	11	32	0.5	1/2	1/2	3/4	1	1	0	i	dcml
11	11	65/2	0.5	5/8	5/8	3/4	1	1	0	V64	dcml
12	12	33	0.5	0	0	3/4	1	1	0	i6	dcml
12	12	67/2	0.5	1/8	1/8	3/4	1	1	0	V64	dcml
12	12	34	0.5	1/4	1/4	3/4	1	1	0	i	dcml
12	12	69/2	0.5	3/8	3/8	3/4	1	1	0	V43	dcml
12	12	35	0.5	1/2	1/2	3/4	1	1	0	i6	dcml
12	12	71/2	0.5	5/8	5/8	3/4	1	1	0	V6/v	dcml
13	13	36	0.5	0	0	3/4	1	1	0	v	dcml
13	13	73/2	0.5	1/8	1/8	3/4	1	1	0	V64/v	dcml
13	13	37	0.5	1/4	1/4	3/4	1	1	0	v6	dcml
13	13	75/2	0.5	3/8	3/8	3/4	1	1	0	V7(+4)/v	dcml
13	13	38	1.0	1/2	1/2	3/4	1	1	0	v	dcml
14	14	39	1.0	0	0	3/4	1	1	0	V	dcml
14	14	40	0.5	1/4	1/4	3/4	1	1	0	i64	dcml
14	14	81/2	0.5	3/8	3/8	3/4	1	1	0	V6	dcml
14	14	41	0.5	1/2	1/2	3/4	1	1	0	i	dcml
14	14	83/2	0.5	5/8	5/8	3/4	1	1	0	V64	dcml
15	15	42	0.5	0	0	3/4	1	1	0	i6	dcml
15	15	85/2	0.5	1/8	1/8	3/4	1	1	0	V64	dcml
15	15	43	0.5	1/4	1/4	3/4	1	1	0	i	dcml
15	15	87/2	0.5	3/8	3/8	3/4	1	1	0	V43	dcml
15	15	44	0.5	1/2	1/2	3/4	1	1	0	i6	dcml
15	15	89/2	0.5	5/8	5/8	3/4	1	1	0	v.V6	dcml
16	16	45	0.5	0	0	3/4	1	1	0	i	dcml
16	16	91/2	0.5	1/8	1/8	3/4	1	1	0	V64	dcml
16	16	46	0.5	1/4	1/4	3/4	1	1	0	i6	dcml
16	16	93/2	0.5	3/8	3/8	3/4	1	1	0	V7(+4)	dcml
16	16	47	0.5	1/2	1/2	3/4	1	1	0	i	dcml
16	16	95/2	0.5	5/8	5/8	3/4	1	1	0	i6	dcml
17	17	48	0.5	0	0	3/4	1	1	0	V7/V	dcml
17	17	97/2	0.5	1/8	1/8	3/4	1	1	0	i6	dcml
17	17	49	0.5	1/4	1/4	3/4	1	1	0	V7/V	dcml
17	17	99/2	0.5	3/8	3/8	3/4	1	1	0	i6	dcml
17	17	50	0.5	1/2	1/2	3/4	1	1	0	V7	dcml
17	17	101/2	0.5	5/8	5/8	3/4	1	1	0	V	dcml
18	18	51	0.5	0	0	3/4	1	1	0	i	dcml
18	18	103/2	0.5	1/8	1/8	3/4	1	1	0	V(64)	dcml
18	18	52	0.5	1/4	1/4	3/4	1	1	0	V7	dcml
18	18	105/2	0.5	3/8	3/8	3/4	1	1	0	V	dcml
18	18	53	0.5	1/2	1/2	3/4	1	1	0	i	dcml
18	18	107/2	0.5	5/8	5/8	3/4	1	1	0	i6	dcml
19	19	54	0.5	0	0	3/4	1	1	0	V7/V	dcml
19	19	109/2	0.5	1/8	1/8	3/4	1	1	0	i6	dcml
19	19	55	0.5	1/4	1/4	3/4	1	1	0	V7/V	dcml
19	19	111/2	0.5	3/8	3/8	3/4	1	1	0	i6	dcml
19	19	56	0.5	1/2	1/2	3/4	1	1	0	V7	dcml
19	19	113/2	0.5	5/8	5/8	3/4	1	1	0	V	dcml
20	20	57	0.5	0	0	3/4	1	1	0	i	dcml
20	20	115/2	0.5	1/8	1/8	3/4	1	1	0	V(64)	dcml
20	20	58	0.5	1/4	1/4	3/4	1	1	0	V7	dcml
20	20	117/2	0.5	3/8	3/8	3/4	1	1	0	V	dcml
20	20	59	0.5	1/2	1/2	3/4	1	1	0	i\\	dcml
20	20	119/2	0.5	5/8	5/8	3/4	1	1	0	i.i6	dcml
21	21	60	0.5	0	0	3/4	1	1	0	#viio43(+2)	dcml
21	21	121/2	0.5	1/8	1/8	3/4	1	1	0	i6	dcml
21	21	61	0.5	1/4	1/4	3/4	1	1	0	i	dcml
21	21	123/2	0.5	3/8	3/8	3/4	1	1	0	i6	dcml
21	21	62	0.5	1/2	1/2	3/4	1	1	0	#viio43(+2)	dcml
21	21	125/2	0.5	5/8	5/8	3/4	1	1	0	i6	dcml
22	22	63	0.5	0	0	3/4	1	1	0	i	dcml
22	22	127/2	0.5	1/8	1/8	3/4	1	1	0	i6	dcml
22	22	64	0.5	1/4	1/4	3/4	1	1	0	i	dcml
22	22	129/2	0.5	3/8	3/8	3/4	1	1	0	i6	dcml
22	22	65	0.5	1/2	1/2	3/4	1	1	0	V(64)	dcml
22	22	131/2	0.5	5/8	5/8	3/4	1	1	0	V7	dcml
23	23	66	0.5	0	0	3/4	1	1	0	V(64)	dcml
23	23	133/2	0.5	1/8	1/8	3/4	1	1	0	V7	dcml
23	23	67	0.5	1/4	1/4	3/4	1	1	0	V(64)	dcml
23	23	135/2	0.5	3/8	3/8	3/4	1	1	0	V7(+4)	dcml
23	23	68	0.5	1/2	1/2	3/4	1	1	0	i	dcml
23	23	137/2	0.5	5/8	5/8	3/4	1	1	0	i6	dcml
24	24	69	0.5	0	0	3/4	1	1	0	#viio65(+2)	dcml
24	24	139/2	0.5	1/8	1/8	3/4	1	1	0	i6	dcml
24	24	70	0.5	1/4	1/4	3/4	1	1	0	i	dcml
24	24	141/2	0.5	3/8	3/8	3/4	1	1	0	i6	dcml
24	24	71	0.5	1/2	1/2	3/4	1	1	0	#viio65(+2)	dcml
24	24	143/2	0.5	5/8	5/8	3/4	1	1	0	i6	dcml
25	25	72	0.5	0	0	3/4	1	1	0	i	dcml
25	25	145/2	0.5	1/8	1/8	3/4	1	1	0	i6	dcml
25	25	73	0.5	1/4	1/4	3/4	1	1	0	i	dcml
25	25	147/2	0.5	3/8	3/8	3/4	1	1	0	i6	dcml
25	25	74	0.5	1/2	1/2	3/4	1	1	0	V(64)	dcml
25	25	149/2	0.5	5/8	5/8	3/4	1	1	0	V7	dcml
26	26	75	0.5	0	0	3/4	1	1	0	V(64)	dcml
26	26	151/2	0.5	1/8	1/8	3/4	1	1	0	V7	dcml
26	26	76	0.5	1/4	1/4	3/4	1	1	0	V(64)	dcml
26	26	153/2	0.5	3/8	3/8	3/4	1	1	0	V7(+4)	dcml
26	26	77	0.5	1/2	1/2	3/4	1	1	0	i	dcml
26	26	155/2	0.5	5/8	5/8	3/4	1	1	0	V7	dcml
27	27	78	0.5	0	0	3/4	1	1	0	i	dcml
27	27	157/2	0.5	1/8	1/8	3/4	1	1	0	V7	dcml
27	27	79	0.5	1/4	1/4	3/4	1	1	0	I.I	dcml
27	27	159/2	0.5	3/8	3/8	3/4	1	1	0	V7	dcml
27	27	80	1.0	1/2	1/2	3/4	1	1	0	I\\	dcml
28	28	81	0.5	0	0	3/4	1	1	0	I	dcml
28	28	163/2	0.5	1/8	1/8	3/4	1	1	0	V43	dcml
28	28	82	0.5	1/4	1/4	3/4	1	1	0	I	dcml
28	28	165/2	0.5	3/8	3/8	3/4	1	1	0	V	dcml
28	28	83	0.5	1/2	1/2	3/4	1	1	0	I6	dcml
28	28	167/2	0.5	5/8	5/8	3/4	1	1	0	V	dcml
29	29	84	1.0	0	0	3/4	1	1	0	I	dcml
29	29	85	1.5	1/4	1/4	3/4	1	1	0	I6	dcml
29	29	173/2	0.5	5/8	5/8	3/4	1	1	0	V	dcml
30	30	87	0.5	0	0	3/4	1	1	0	I	dcml
30	30	175/2	0.5	1/8	1/8	3/4	1	1	0	V43	dcml
30	30	88	0.5	1/4	1/4	3/4	1	1	0	IV(+2)	dcml
30	30	177/2	0.5	3/8	3/8	3/4	1	1	0	I6	dcml
30	30	89	0.5	1/2	1/2	3/4	1	1	0	V43	dcml
30	30	179/2	0.5	5/8	5/8	3/4	1	1	0	I	dcml
31	31	90	0.5	0	0	3/4	1	1	0	V	dcml
31	31	181/2	0.5	1/8	1/8	3/4	1	1	0	V6	dcml
31	31	91	0.5	1/4	1/4	3/4	1	1	0	V64	dcml
31	31	183/2	0.5	3/8	3/8	3/4	1	1	0	V2	dcml
31	31	92	0.5	1/2	1/2	3/4	1	1	0	I6	dcml
31	31	185/2	0.5	5/8	5/8	3/4	1	1	0	V43	dcml
32	32	93	0.5	0	0	3/4	1	1	0	I	dcml
32	32	187/2	0.5	1/8	1/8	3/4	1	1	0	V43	dcml
32	32	94	0.5	1/4	1/4	3/4	1	1	0	I	dcml
32	32	189/2	0.5	3/8	3/8	3/4	1	1	0	V	dcml
32	32	95	0.5	1/2	1/2	3/4	1	1	0	I6	dcml
32	32	191/2	0.5	5/8	5/8	3/4	1	1	0	V	dcml
33	33	96	1.0	0	0	3/4	1	1	0	I	dcml
33	33	97	1.5	1/4	1/4	3/4	1	1	0	I6	dcml
33	33	197/2	0.5	5/8	5/8	3/4	1	1	0	I	dcml
34	34	99	0.5	0	0	3/4	1	1	0	I6	dcml
34	34	199/2	0.5	1/8	1/8	3/4	1	1	0	IV	dcml
34	34	100	0.5	1/4	1/4	3/4	1	1	0	I6	dcml
34	34	201/2	0.5	3/8	3/8	3/4	1	1	0	IV	dcml
34	34	101	0.5	1/2	1/2	3/4	1	1	0	V(64)	dcml
34	34	203/2	0.5	5/8	5/8	3/4	1	1	0	V	dcml
35	35	102	1.0	0	0	3/4	1	1	0	I\\	dcml
35	35	103	0.5	1/4	1/4	3/4	1	1	0	I6	dcml
35	35	207/2	0.5	3/8	3/8	3/4	1	1	0	I64	dcml
35	35	104	0.5	1/2	1/2	3/4	1	1	0	I	dcml
35	35	209/2	0.5	5/8	5/8	3/4	1	1	0	I6	dcml
36	36	105	0.5	0	0	3/4	1	1	0	V	dcml
36	36	211/2	0.5	1/8	1/8	3/4	1	1	0	V43	dcml
36	36	106	0.5	1/4	1/4	3/4	1	1	0	I	dcml
36	36	213/2	0.5	3/8	3/8	3/4	1	1	0	V	dcml
36	36	107	0.5	1/2	1/2	3/4	1	1	0	V43	dcml
36	36	215/2	0.5	5/8	5/8	3/4	1	1	0	V2(9)	dcml
37	37	108	1.0	0	0	3/4	1	1	0	I6	dcml
37	37	109	1.5	1/4	1/4	3/4	1	1	0	I	dcml
37	37	221/2	0.5	5/8	5/8	3/4	1	1	0	V	dcml
38	38	111	0.5	0	0	3/4	1	1	0	I	dcml
38	38	223/2	0.5	1/8	1/8	3/4	1	1	0	V43	dcml
38	38	112	0.5	1/4	1/4	3/4	1	1	0	IV(+2)	dcml
38	38	225/2	0.5	3/8	3/8	3/4	1	1	0	I6	dcml
38	38	113	0.5	1/2	1/2	3/4	1	1	0	V43	dcml
38	38	227/2	0.5	5/8	5/8	3/4	1	1	0	I	dcml
39	39	114	1.5	0	0	3/4	1	1	0	V	dcml
39	39	231/2	0.5	3/8	3/8	3/4	1	1	0	V6	dcml
39	39	116	0.5	1/2	1/2	3/4	1	1	0	V64	dcml
39	39	233/2	0.5	5/8	5/8	3/4	1	1	0	V2	dcml
40	40	117	0.5	0	0	3/4	1	1	0	V7/vi	dcml
40	40	235/2	0.5	1/8	1/8	3/4	1	1	0	V7(4)/vi	dcml
40	40	118	0.5	1/4	1/4	3/4	1	1	0	V7(6)/vi	dcml
40	40	237/2	0.5	3/8	3/8	3/4	1	1	0	V7/vi	dcml
40	40	119	0.5	1/2	1/2	3/4	1	1	0	V7(4)/vi	dcml
40	40	239/2	0.5	5/8	5/8	3/4	1	1	0	V7/vi	dcml
41	41	120	1.0	0	0	3/4	1	1	0	#viio2/vi	dcml
41	41	121	0.5	1/4	1/4	3/4	1	1	0	ii6	dcml
41	41	243/2	0.5	3/8	3/8	3/4	1	1	0	#viio2(+2)/vi	dcml
41	41	122	0.5	1/2	1/2	3/4	1	1	0	ii6	dcml
41	41	245/2	0.5	5/8	5/8	3/4	1	1	0	viio7/V	dcml
42	42	123	0.5	0	0	3/4	1	1	0	V(64)	dcml
42	42	247/2	0.5	1/8	1/8	3/4	1	1	0	IV	dcml
42	42	124	0.5	1/4	1/4	3/4	1	1	0	I6	dcml
42	42	249/2	0.5	3/8	3/8	3/4	1	1	0	IV6	dcml
42	42	125	0.5	1/2	1/2	3/4	1	1	0	V(64)	dcml
42	42	251/2	0.5	5/8	5/8	3/4	1	1	0	V7	dcml
43	43	126	1.0	0	0	3/4	1	1	0	I\\	dcml
43	43	127	0.5	1/4	1/4	3/4	1	1	0	I6	dcml
43	43	255/2	0.5	3/8	3/8	3/4	1	1	0	I64	dcml
43	43	128	0.5	1/2	1/2	3/4	1	1	0	I	dcml
43	43	257/2	0.5	5/8	5/8	3/4	1	1	0	I6	dcml
44	44	129	0.5	0	0	3/4	1	1	0	V7/vi	dcml
44	44	259/2	0.5	1/8	1/8	3/4	1	1	0	V7(4)/vi	dcml
44	44	130	0.5	1/4	1/4	3/4	1	1	0	V7(6)/vi	dcml
44	44	261/2	0.5	3/8	3/8	3/4	1	1	0	V7/vi	dcml
44	44	131	0.5	1/2	1/2	3/4	1	1	0	V7(4)/vi	dcml
44	44	263/2	0.5	5/8	5/8	3/4	1	1	0	V7/vi	dcml
45	45	132	1.0	0	0	3/4	1	1	0	#viio2/vi	dcml
45	45	133	0.5	1/4	1/4	3/4	1	1	0	ii6	dcml
45	45	267/2	0.5	3/8	3/8	3/4	1	1	0	#viio2(+2)/vi	dcml
45	45	134	0.5	1/2	1/2	3/4	1	1	0	ii6	dcml
45	45	269/2	0.5	5/8	5/8	3/4	1	1	0	viio7/V	dcml
46	46	135	0.5	0	0	3/4	1	1	0	V(64)	dcml
46	46	271/2	0.5	1/8	1/8	3/4	1	1	0	IV	dcml
46	46	136	0.5	1/4	1/4	3/4	1	1	0	I6	dcml
46	46	273/2	0.5	3/8	3/8	3/4	1	1	0	IV6	dcml
46	46	137	0.5	1/2	1/2	3/4	1	1	0	V(64)	dcml
46	46	275/2	0.5	5/8	5/8	3/4	1	1	0	V7	dcml
47	47	138	1.5	0	0	3/4	1	1	0	I[I\\	dcml
47	47	279/2	0.5	3/8	3/8	3/4	1	1	0	viio6(2)	dcml
47	47	140	0.5	1/2	1/2	3/4	1	1	0	I	dcml
47	47	281/2	0.5	5/8	5/8	3/4	1	1	0	IV	dcml
48	48	141	0.5	0	0	3/4	1	1	0	I	dcml
48	48	283/2	0.5	1/8	1/8	3/4	1	1	0	i.iv	dcml
48	48	142	0.5	1/4	1/4	3/4	1	1	0	i]	dcml
48	48	285/2	0.5	3/8	3/8	3/4	1	1	0	V7	dcml
48	48	143	0.5	1/2	1/2	3/4	1	1	0	V(64)	dcml
48	48	287/2	0.5	5/8	5/8	3/4	1	1	0	V	dcml
49	49	144	0.5	0	0	3/4	1	1	0	i	dcml
49	49	289/2	0.5	1/8	1/8	3/4	1	1	0	V	dcml
49	49	145	0.5	1/4	1/4	3/4	1	1	0	i64	dcml
49	49	291/2	0.5	3/8	3/8	3/4	1	1	0	V6	dcml
49	49	146	0.5	1/2	1/2	3/4	1	1	0	i	dcml
49	49	293/2	0.5	5/8	5/8	3/4	1	1	0	V43	dcml
50	50	147	0.5	0	0	3/4	1	1	0	i6	dcml
50	50	295/2	0.5	1/8	1/8	3/4	1	1	0	V2	dcml
50	50	148	0.5	1/4	1/4	3/4	1	1	0	i64	dcml
50	50	297/2	0.5	3/8	3/8	3/4	1	1	0	V43	dcml
50	50	149	0.5	1/2	1/2	3/4	1	1	0	i6	dcml
50	50	299/2	0.5	5/8	5/8	3/4	1	1	0	V6/v	dcml
51	51	150	0.5	0	0	3/4	1	1	0	v	dcml
51	51	301/2	0.5	1/8	1/8	3/4	1	1	0	V64/v	dcml
51	51	151	0.5	1/4	1/4	3/4	1	1	0	v6	dcml
51	51	303/2	0.5	3/8	3/8	3/4	1	1	0	V7(+4)/v	dcml
51	51	152	1.0	1/2	1/2	3/4	1	1	0	v	dcml
52	52	153	1.0	0	0	3/4	1	1	0	V	dcml
52	52	154	0.5	1/4	1/4	3/4	1	1	0	i64	dcml
52	52	309/2	0.5	3/8	3/8	3/4	1	1	0	V6	dcml
52	52	155	0.5	1/2	1/2	3/4	1	1	0	i	dcml
52	52	311/2	0.5	5/8	5/8	3/4	1	1	0	V43	dcml
53	53	156	0.5	0	0	3/4	1	1	0	i6	dcml
53	53	313/2	0.5	1/8	1/8	3/4	1	1	0	V2	dcml
53	53	157	0.5	1/4	1/4	3/4	1	1	0	i64	dcml
53	53	315/2	0.5	3/8	3/8	3/4	1	1	0	V43	dcml
53	53	158	0.5	1/2	1/2	3/4	1	1	0	i6	dcml
53	53	317/2	0.5	5/8	5/8	3/4	1	1	0	V6/v	dcml
54	54	159	0.5	0	0	3/4	1	1	0	v	dcml
54	54	319/2	0.5	1/8	1/8	3/4	1	1	0	V64/v	dcml
54	54	160	0.5	1/4	1/4	3/4	1	1	0	v6	dcml
54	54	321/2	0.5	3/8	3/8	3/4	1	1	0	V7(+4)/v	dcml
54	54	161	1.0	1/2	1/2	3/4	1	1	0	v\\	dcml
55	55	162	0.5	0	0	3/4	1	1	0	ii%43	dcml
55	55	325/2	0.5	1/8	1/8	3/4	1	1	0	v(4)	dcml
55	55	163	0.5	1/4	1/4	3/4	1	1	0	ii%65(6)	dcml
55	55	327/2	0.5	3/8	3/8	3/4	1	1	0	ii%65	dcml
55	55	164	0.5	1/2	1/2	3/4	1	1	0	v(4)	dcml
55	55	329/2	0.5	5/8	5/8	3/4	1	1	0	ii%43	dcml
56	56	165	0.5	0	0	3/4	1	1	0	V	dcml
56	56	331/2	0.5	1/8	1/8	3/4	1	1	0	V(#72)	dcml
56	56	166	0.5	1/4	1/4	3/4	1	1	0	V	dcml
56	56	333/2	0.5	3/8	3/8	3/4	1	1	0	V(#72)	dcml
56	56	167	1.0	1/2	1/2	3/4	1	1	0	V	dcml
57	57	168	0.5	0	0	3/4	1	1	0	ii%43	dcml
57	57	337/2	0.5	1/8	1/8	3/4	1	1	0	v(4)	dcml
57	57	169	0.5	1/4	1/4	3/4	1	1	0	ii%65(6)	dcml
57	57	339/2	0.5	3/8	3/8	3/4	1	1	0	ii%65	dcml
57	57	170	0.5	1/2	1/2	3/4	1	1	0	v(4)	dcml
57	57	341/2	0.5	5/8	5/8	3/4	1	1	0	ii%43	dcml
58	58	171	0.5	0	0	3/4	1	1	0	V	dcml
58	58	343/2	0.5	1/8	1/8	3/4	1	1	0	V(#72)	dcml
58	58	172	0.5	1/4	1/4	3/4	1	1	0	V	dcml
58	58	345/2	0.5	3/8	3/8	3/4	1	1	0	V(#72)	dcml
58	58	173	0.5	1/2	1/2	3/4	1	1	0	V	dcml
58	58	347/2	0.5	5/8	5/8	3/4	1	1	0	I.I6	dcml
59	59	174	0.5	0	0	3/4	1	1	0	I	dcml
59	59	349/2	0.5	1/8	1/8	3/4	1	1	0	I6	dcml
59	59	175	0.5	1/4	1/4	3/4	1	1	0	vii%43(+2)	dcml
59	59	351/2	0.5	3/8	3/8	3/4	1	1	0	I6	dcml
59	59	176	0.5	1/2	1/2	3/4	1	1	0	I	dcml
59	59	353/2	0.5	5/8	5/8	3/4	1	1	0	I6	dcml
60	60	177	0.5	0	0	3/4	1	1	0	vii%43(+2)	dcml
60	60	355/2	0.5	1/8	1/8	3/4	1	1	0	I6	dcml
60	60	178	0.5	1/4	1/4	3/4	1	1	0	I	dcml
60	60	357/2	0.5	3/8	3/8	3/4	1	1	0	I6	dcml
60	60	179	0.5	1/2	1/2	3/4	1	1	0	V(64)	dcml
60	60	359/2	0.5	5/8	5/8	3/4	1	1	0	V7	dcml
61	61	180	0.5	0	0	3/4	1	1	0	V(64)	dcml
61	61	361/2	0.5	1/8	1/8	3/4	1	1	0	V7	dcml
61	61	181	0.5	1/4	1/4	3/4	1	1	0	V(64)	dcml
61	61	363/2	0.5	3/8	3/8	3/4	1	1	0	V7(+4)	dcml
61	61	182	0.5	1/2	1/2	3/4	1	1	0	I	dcml
61	61	365/2	0.5	5/8	5/8	3/4	1	1	0	I6	dcml
62	62	183	0.5	0	0	3/4	1	1	0	I	dcml
62	62	367/2	0.5	1/8	1/8	3/4	1	1	0	I6	dcml
62	62	184	0.5	1/4	1/4	3/4	1	1	0	vii%43(+2)	dcml
62	62	369/2	0.5	3/8	3/8	3/4	1	1	0	I6	dcml
62	62	185	0.5	1/2	1/2	3/4	1	1	0	I	dcml
62	62	371/2	0.5	5/8	5/8	3/4	1	1	0	I6	dcml
63	63	186	0.5	0	0	3/4	1	1	0	vii%43(+2)	dcml
63	63	373/2	0.5	1/8	1/8	3/4	1	1	0	I6	dcml
63	63	187	0.5	1/4	1/4	3/4	1	1	0	V43/IV	dcml
63	63	375/2	0.5	3/8	3/8	3/4	1	1	0	IV	dcml
63	63	188	0.5	1/2	1/2	3/4	1	1	0	I6	dcml
63	63	377/2	0.5	5/8	5/8	3/4	1	1	0	ii7-viio6(2)	dcml
64	64	189	0.5	0	0	3/4	1	1	0	I	dcml
64	64	379/2	0.5	1/8	1/8	3/4	1	1	0	I6	dcml
64	64	190	0.5	1/4	1/4	3/4	1	1	0	V(64)	dcml
64	64	381/2	0.5	3/8	3/8	3/4	1	1	0	V7	dcml
64	64	191	0.5	1/2	1/2	3/4	1	1	0	V(64)	dcml
64	64	383/2	0.5	5/8	5/8	3/4	1	1	0	V7	dcml
65	65	192	0.5	0	0	3/4	1	1	0	V(64)	dcml
65	65	385/2	0.5	1/8	1/8	3/4	1	1	0	V7(+4)	dcml
65	65	193	0.5	1/4	1/4	3/4	1	1	0	I	dcml
65	65	387/2	0.5	3/8	3/8	3/4	1	1	0	V7	dcml
65	65	194	0.5	1/2	1/2	3/4	1	1	0	I	dcml
65	65	389/2	0.5	5/8	5/8	3/4	1	1	0	V7	dcml
66	66	195	0.5	0	0	3/4	1	1	0	I	dcml
66	66	391/2	0.5	1/8	1/8	3/4	1	1	0	V7	dcml
66	66	196	0.6666666666666572	1/4	1/4	3/4	1	1	0	I	dcml
66	66	590/3	0.3333333333333428	5/12	5/12	3/4	1	1	0	V7	dcml
66	66	197	0.6666666666666572	1/2	1/2	3/4	1	1	0	I	dcml
66	66	593/3	0.3333333333333428	2/3	2/3	3/4	1	1	0	V7	dcml
67	67	198	3.5	0	0	3/4	1	1	0	I[I\\	dcml
68	68	403/2	0.5	1/8	1/8	3/4	1	1	0	IV	dcml
68	68	202	0.5	1/4	1/4	3/4	1	1	0	I	dcml
68	68	405/2	0.5	3/8	3/8	3/4	1	1	0	IV	dcml
68	68	203	0.5	1/2	1/2	3/4	1	1	0	I	dcml
68	68	407/2	0.5	5/8	5/8	3/4	1	1	0	IV	dcml
69	69	204	3.0	0	0	3/4	1	1	0	I]	dcml
